20240709-12:19:10 - ---------------------------------------------------------------------------
20240709-12:19:11 - 取得公藥消耗帳,(2024/04/10 12:19:08-2024/07/09 12:19:08)共<3105>筆
20240709-12:20:51 - (1)     更新安全基準量 (03456)Amsulber Inj 1.5gm "CYH"               安全量 : 477 ,基準量 : 955
20240709-12:20:51 - (1)     更新安全基準量 (06278)15mg Xarelto Tab(Rivaroxaban)          安全量 : 256 ,基準量 : 513
20240709-12:20:51 - (1)     更新安全基準量 (08212)Morphine Sulfate S.R. Tab 30mg         安全量 : 834 ,基準量 : 1669
20240709-12:20:51 - (1)     更新安全基準量 (09398)Valdoxan Tab 25mg(Agomelatine)         安全量 : 377 ,基準量 : 755
20240709-12:20:51 - (1)     更新安全基準量 (04601)100mg Cyramza Inj(Ramucirumab)         安全量 : 1 ,基準量 : 2
20240709-12:20:51 - (1)     更新安全基準量 (16372)(FlexPen) NovoRapid 300u/3ml           安全量 : 52 ,基準量 : 104
20240709-12:20:51 - (1)     更新安全基準量 (20064)Alphagan P Oph Sol 0.15% 5ml           安全量 : 63 ,基準量 : 126
20240709-12:20:51 - (1)     更新安全基準量 (03504)Tygacil Inj 50mg(Tigecycline)          安全量 : 8 ,基準量 : 17
20240709-12:20:51 - (1)     更新安全基準量 (08235)MXL 60mg P.R. Cap(Morphine)            安全量 : 112 ,基準量 : 224
20240709-12:20:51 - (1)     更新安全基準量 (12078)Alvesco 160 Inhaler(Ciclesonide)       安全量 : 34 ,基準量 : 69
20240709-12:20:51 - (1)     更新安全基準量 (03969)1mg Baraclude Tab(Entecavir)           安全量 : 118 ,基準量 : 237
20240709-12:20:51 - (1)     更新安全基準量 (13468)Mosad Tab 5mg (Mosapride)              安全量 : 8800 ,基準量 : 17600
20240709-12:20:51 - (1)     更新安全基準量 (05240)250 Seretide Evohaler 120dose          安全量 : 18 ,基準量 : 37
20240709-12:20:51 - (1)     更新安全基準量 (20378)Xamiol Gel 30gm                        安全量 : 26 ,基準量 : 52
20240709-12:20:51 - (1)     更新安全基準量 (13428)Nexium Tab 40mg(Esomeprazole)          安全量 : 2889 ,基準量 : 5778
20240709-12:20:51 - (1)     更新安全基準量 (05028)Aricept Evess OD Tab 10mg              安全量 : 343 ,基準量 : 686
20240709-12:20:51 - (1)     更新安全基準量 (18318)RotaTeq Oral Vaccine 2ml               安全量 : 8 ,基準量 : 16
20240709-12:20:51 - (1)     更新安全基準量 (21224)Duodart Cap 0.5/0.4mg                  安全量 : 417 ,基準量 : 835
20240709-12:20:51 - (1)     更新安全基準量 (16511)Glypressin Inj 1mg(Terlipressin)       安全量 : 22 ,基準量 : 45
20240709-12:20:51 - (1)     更新安全基準量 (07158)(RARE)Repatha Inj 140mg/ml             安全量 : 1 ,基準量 : 3
20240709-12:20:51 - (1)     更新安全基準量 (11840)Hemodialysis Conc. 309 3.8L            安全量 : 134 ,基準量 : 268
20240709-12:20:51 - (1)     更新安全基準量 (13019)Algitab Chewable Tab                   安全量 : 4347 ,基準量 : 8695
20240709-12:20:51 - (1)     更新安全基準量 (06234)Foy Inj 100mg(Gabexate Mesilate)       安全量 : 51 ,基準量 : 102
20240709-12:20:51 - (1)     更新安全基準量 (21284)Alvolon Tab 500mg(Diosmin)             安全量 : 440 ,基準量 : 880
20240709-12:20:51 - (1)     更新安全基準量 (08255)Naldebain ER Inj 150mg/2ml             安全量 : 1 ,基準量 : 3
20240709-12:20:51 - (1)     更新安全基準量 (11841)Hemodialysis Conc. 319 3.8L            安全量 : 131 ,基準量 : 263
20240709-12:20:51 - (1)     更新安全基準量 (03350)Zavicefta Inj 2/0.5g (2.5g/vial)       安全量 : 3 ,基準量 : 6
20240709-12:20:51 - (1)     更新安全基準量 (12094)Coheal Cap "Standard"                  安全量 : 11541 ,基準量 : 23083
20240709-12:20:51 - (1)     更新安全基準量 (08243)Tramacet Tab 37.5/325mg                安全量 : 14089 ,基準量 : 28179
20240709-12:20:51 - (1)     更新安全基準量 (05327)0.4mg TAMLOSIN PR Tab                  安全量 : 2388 ,基準量 : 4776
20240709-12:20:51 - (1)     更新安全基準量 (04514)Oxalip Inj 50mg/10ml(Oxaliplatin       安全量 : 15 ,基準量 : 30
20240709-12:20:51 - (1)     更新安全基準量 (05237)Combivent UDV IH Sol 2.5ml             安全量 : 1379 ,基準量 : 2758
20240709-12:20:51 - (1)     更新安全基準量 (02022)Allegra Tab 60mg(Fexofenadine)         安全量 : 7330 ,基準量 : 14660
20240709-12:20:51 - (1)     更新安全基準量 (21369)Analide Cap 0.5mg(Anagrelide)          安全量 : 89 ,基準量 : 179
20240709-12:20:51 - (1)     更新安全基準量 (13466)Dexilant Cap 60mg                      安全量 : 1363 ,基準量 : 2726
20240709-12:20:51 - (1)     更新安全基準量 (04226)Gemmis Inj 200mg/6ml                   安全量 : 30 ,基準量 : 61
20240709-12:20:51 - (1)     更新安全基準量 (21132)Myfortic Tab 180mg                     安全量 : 253 ,基準量 : 507
20240709-12:20:51 - (1)     更新安全基準量 (21070)1mg Finasteride Tab (Propecia)         安全量 : 160 ,基準量 : 320
20240709-12:20:51 - (1)     更新安全基準量 (13109)Famo Tab 20mg(Famotidine)              安全量 : 8038 ,基準量 : 16076
20240709-12:20:51 - (1)     更新安全基準量 (11837)Hemodialysis Conc. BS-22 10L           安全量 : 50 ,基準量 : 101
20240709-12:20:51 - (1)     更新安全基準量 (13030)Kremezin Tab 500mg 4#/PKG              安全量 : 61 ,基準量 : 122
20240709-12:20:51 - (1)     更新安全基準量 (13421)Pantoloc Tab 40mg(Pantoprazole)        安全量 : 1362 ,基準量 : 2725
20240709-12:20:51 - (1)     更新安全基準量 (03963)100ml Ciproxin Inj 200mg               安全量 : 34 ,基準量 : 68
20240709-12:20:51 - (1)     更新安全基準量 (13325)Dioctahedral Smectite Powder 3gm       安全量 : 1799 ,基準量 : 3599
20240709-12:20:51 - (1)     更新安全基準量 (04224)20mg TS-1 Cap                          安全量 : 75 ,基準量 : 151
20240709-12:20:51 - (1)     更新安全基準量 (16352)ACTOSMET Tab 15/850 mg                 安全量 : 1767 ,基準量 : 3535
20240709-12:20:51 - (1)     更新安全基準量 (08619)Emgality Inj 120mg(Galcanezumab)       安全量 : 1 ,基準量 : 1
20240709-12:20:51 - (1)     更新安全基準量 (12060)ActEin granules 66.67mg/gm*3gm         安全量 : 6788 ,基準量 : 13577
20240709-12:20:51 - (1)     更新安全基準量 (06296)150mg Pradaxa Cap(Dabigatran)          安全量 : 286 ,基準量 : 573
20240709-12:20:51 - (1)     更新安全基準量 (16392)Tresiba FlexTouch 300U/3ml             安全量 : 21 ,基準量 : 43
20240709-12:20:51 - (1)     更新安全基準量 (03356)Sintum Inj (ceftazidime) 2gm           安全量 : 102 ,基準量 : 204
20240709-12:20:51 - (1)     更新安全基準量 (03444)Bicillin L-A syringe 2.4MU/4ml         安全量 : 9 ,基準量 : 19
20240709-12:20:52 - (1)     更新安全基準量 (30042)Kinpomin Inj 20g/100ml                 安全量 : 7 ,基準量 : 14
20240709-12:20:52 - (1)     更新安全基準量 (21404)TALTZ injection 80mg(Ixekizumab)       安全量 : 1 ,基準量 : 1
20240709-12:20:52 - (1)     更新安全基準量 (09001)Depyretin Tab 500mg                    安全量 : 22493 ,基準量 : 44986
20240709-12:20:52 - (1)     更新安全基準量 (08293)PCIA: Regimen 2  246ml                 安全量 : 1 ,基準量 : 2
20240709-12:20:52 - (1)     更新安全基準量 (21064)Isotretinoin Cap 20mg                  安全量 : 148 ,基準量 : 296
20240709-12:20:52 - (1)     更新安全基準量 (21018)250mg MaDopar Tab                      安全量 : 1677 ,基準量 : 3355
20240709-12:20:52 - (1)     更新安全基準量 (31110)"ZM" Calcium Gluconated Tab            安全量 : 4916 ,基準量 : 9832
20240709-12:20:52 - (1)     更新安全基準量 (20376)3M Avagard 500ml                       安全量 : 3 ,基準量 : 6
20240709-12:20:52 - (1)     更新安全基準量 (18249)Prevenar 13 Susp Inj 0.5ml             安全量 : 3 ,基準量 : 6
20240709-12:20:52 - (1)     更新安全基準量 (16360)Janumet Tab 50/850 mg                  安全量 : 1124 ,基準量 : 2248
20240709-12:20:52 - (1)     更新安全基準量 (08244)Fentanyl Inj 0.1mg/2ml "PPCD"          安全量 : 221 ,基準量 : 443
20240709-12:20:52 - (1)     更新安全基準量 (31125)Saline 0.9% Inj 500ml "N.K."           安全量 : 335 ,基準量 : 671
20240709-12:20:52 - (1)     更新安全基準量 (08116)1% Anesvan Inj 50ml(Propofol)          安全量 : 100 ,基準量 : 200
20240709-12:20:52 - (1)     更新安全基準量 (50062)Odefsey FC Tab                         安全量 : 19 ,基準量 : 39
20240709-12:20:52 - (1)     更新安全基準量 (07601)Sevikar 5/40mg F.C. Tab                安全量 : 672 ,基準量 : 1344
20240709-12:20:52 - (1)     更新安全基準量 (20416)Enoxolone Gingival Paste 80gm          安全量 : 18 ,基準量 : 36
20240709-12:20:52 - (1)     更新安全基準量 (20418)Antigerm Solution 4% 500ML             安全量 : 55 ,基準量 : 111
20240709-12:20:52 - (1)     更新安全基準量 (21194)Stronger Neo-Minophagen C Inj          安全量 : 48 ,基準量 : 97
20240709-12:20:52 - (1)     更新安全基準量 (03633)Colimycin Inj 66.8mg(2MU)              安全量 : 29 ,基準量 : 59
20240709-12:20:52 - (1)     更新安全基準量 (05234)Symbicort Turbuhaler 120dose           安全量 : 10 ,基準量 : 21
20240709-12:20:52 - (1)     更新安全基準量 (50042)Envir FC Tab 0.5mg(Entecavir)          安全量 : 351 ,基準量 : 702
20240709-12:20:52 - (1)     更新安全基準量 (21069)100mg Sildenafil Tab(Viagra)           安全量 : 26 ,基準量 : 53
20240709-12:20:52 - (1)     更新安全基準量 (03908)Zovirax Inj 250mg(Acyclovir)           安全量 : 56 ,基準量 : 112
20240709-12:20:52 - (1)     更新安全基準量 (11174)Sod.Chloride Inj 0.9% 20ml"S.T."       安全量 : 1898 ,基準量 : 3797
20240709-12:20:52 - (1)     更新安全基準量 (04329)Eligard Inj 22.5mg (3M)                安全量 : 1 ,基準量 : 2
20240709-12:20:52 - (1)     更新安全基準量 (02045)Lorapseudo 24hr SR FC Tab              安全量 : 1345 ,基準量 : 2691
20240709-12:20:52 - (1)     更新安全基準量 (08739)525mg Invega Trinza PR Inj             安全量 : 1 ,基準量 : 1
20240709-12:20:52 - (1)     更新安全基準量 (08240)200 Painkyl buccal soluble films       安全量 : 28 ,基準量 : 57
20240709-12:20:52 - (1)     更新安全基準量 (50078)Cefotin Inj 2gm(Cefoxitin)             安全量 : 109 ,基準量 : 218
20240709-12:20:52 - (1)     更新安全基準量 (13415)Takepron OD Tab 30mg                   安全量 : 1008 ,基準量 : 2016
20240709-12:20:52 - (1)     更新安全基準量 (11313)Dextrose 5%/0.45% NaCl Inj 500ml       安全量 : 330 ,基準量 : 661
20240709-12:20:52 - (1)     更新安全基準量 (16004)Solu-Cortef Inj 100mg                  安全量 : 227 ,基準量 : 454
20240709-12:20:52 - (1)     更新安全基準量 (16378)25mg Jardiance Tab                     安全量 : 360 ,基準量 : 721
20240709-12:20:52 - (1)     更新安全基準量 (04549)Kemocarb Inj 150mg/15ml                安全量 : 12 ,基準量 : 25
20240709-12:20:52 - (1)     更新安全基準量 (03627)Zyvox Tab 600mg(Linezolid)             安全量 : 14 ,基準量 : 29
20240709-12:20:52 - (1)     更新安全基準量 (18261)Synagis Inj 50mg/0.5ml                 安全量 : 1 ,基準量 : 1
20240709-12:20:52 - (1)     更新安全基準量 (06239)Cofarin Tab 1mg (Warfarin)             安全量 : 3581 ,基準量 : 7162
20240709-12:20:52 - (1)     更新安全基準量 (20065)Cosopt Oph Sol 5ml                     安全量 : 33 ,基準量 : 66
20240709-12:20:52 - (1)     更新安全基準量 (04701)100mg Zyceva Tab(Erlotinib)            安全量 : 28 ,基準量 : 57
20240709-12:20:52 - (1)     更新安全基準量 (20150)Momenase Nasal Spray 140dose           安全量 : 89 ,基準量 : 179
20240709-12:20:52 - (1)     更新安全基準量 (07084)(5/20mg) Caduet Tab 5mg/20mg           安全量 : 880 ,基準量 : 1761
20240709-12:20:52 - (1)     更新安全基準量 (03213)Sporanox Cap 100mg(Itraconazole)       安全量 : 641 ,基準量 : 1282
20240709-12:20:52 - (1)     更新安全基準量 (05326)0.2mg Tamlosin D Tab (Tamsulosin       安全量 : 2390 ,基準量 : 4781
20240709-12:20:52 - (1)     更新安全基準量 (20634)Simbrinza Eye Drop 5ml                 安全量 : 31 ,基準量 : 62
20240709-12:20:52 - (1)     更新安全基準量 (03654)1000mg Melopen Inj(Meropenem)          安全量 : 30 ,基準量 : 60
20240709-12:20:52 - (1)     更新安全基準量 (13336)GI Klean Powder                        安全量 : 42 ,基準量 : 85
20240709-12:20:52 - (1)     更新安全基準量 (20352)Sod. Chloride 0.9%(Irri.) 1000ml       安全量 : 284 ,基準量 : 569
20240709-12:20:52 - (1)     更新安全基準量 (08762)Qting Susp 120ml(Quetiapine)           安全量 : 20 ,基準量 : 40
20240709-12:20:52 - (1)     更新安全基準量 (10159)Dotarem Inj 20ml                       安全量 : 3 ,基準量 : 7
20240709-12:20:52 - (1)     更新安全基準量 (07066)EXFORGE HCT Tab 10/160/25mg            安全量 : 964 ,基準量 : 1929
20240709-12:20:52 - (1)     更新安全基準量 (21036)25mg Neoral Sandimmun Soft Cap         安全量 : 241 ,基準量 : 482
20240709-12:20:52 - (1)     更新安全基準量 (31113)Pan-Osteo Tab                          安全量 : 213 ,基準量 : 426
20240709-12:20:52 - (1)     更新安全基準量 (16366)Galvus MET Tab 50/850                  安全量 : 1071 ,基準量 : 2142
20240709-12:20:52 - (1)     更新安全基準量 (21338)Montelukast Sandoz Tab 10mg            安全量 : 1526 ,基準量 : 3053
20240709-12:20:52 - (1)     更新安全基準量 (20290)Water for irrigation 1000ml            安全量 : 358 ,基準量 : 717
20240709-12:20:52 - (1)     更新安全基準量 (16343)Levemir FlexPen 300u/3ml               安全量 : 21 ,基準量 : 43
20240709-12:20:52 - (1)     更新安全基準量 (07061)Multaq Tab 400mg(Dronedarone)          安全量 : 180 ,基準量 : 360
20240709-12:20:52 - (1)     更新安全基準量 (13483)OKmilon Inj 0.25mg(Palonosetron)       安全量 : 15 ,基準量 : 31
20240709-12:20:52 - (1)     更新安全基準量 (07501)Haxasin XL Tab 4mg(Doxazosin)          安全量 : 1459 ,基準量 : 2919
20240709-12:20:52 - (1)     更新安全基準量 (03657)500mg Melopen Inj(Meropenem)           安全量 : 74 ,基準量 : 149
20240709-12:20:52 - (1)     更新安全基準量 (03022)Stromectol Tab 3mg(Ivermectin)         安全量 : 39 ,基準量 : 78
20240709-12:20:52 - (1)     更新安全基準量 (05277)RAPIhaler Symbicort 120dose            安全量 : 9 ,基準量 : 19
20240709-12:20:52 - (1)     更新安全基準量 (04657)Pirespa Tab 200mg(Pirfenidone)         安全量 : 67 ,基準量 : 134
20240709-12:20:52 - (1)     更新安全基準量 (21417)10mg Acitretin Cap(Neotigason)         安全量 : 197 ,基準量 : 395
20240709-12:20:52 - (1)     更新安全基準量 (07024)Rytmonorm Tab 150mg(Propafenone)       安全量 : 1299 ,基準量 : 2598
20240709-12:20:52 - (1)     更新安全基準量 (08731)40mg Latuda Tab                        安全量 : 204 ,基準量 : 408
20240709-12:20:52 - (1)     更新安全基準量 (18247)Boostrix Vaccine 0.5ml                 安全量 : 7 ,基準量 : 15
20240709-12:20:52 - (1)     更新安全基準量 (07169)10/20mg Cretrol Tab                    安全量 : 689 ,基準量 : 1379
20240709-12:20:52 - (1)     更新安全基準量 (03106)NEOMYCIN Sulfate Oint 0.5% 28gm        安全量 : 459 ,基準量 : 918
20240709-12:20:52 - (1)     更新安全基準量 (08249)OxyContin CR Tab 20mg(Oxycodone)       安全量 : 85 ,基準量 : 171
20240709-12:20:52 - (1)     更新安全基準量 (08426)Keppra Oral Sol 100mg/ml,300ml         安全量 : 6 ,基準量 : 12
20240709-12:20:52 - (1)     更新安全基準量 (18108)Tetanus Toxoid Inj 0.5ml               安全量 : 82 ,基準量 : 165
20240709-12:20:52 - (1)     更新安全基準量 (16701)Lodiglit Tab 15/850mg                  安全量 : 1424 ,基準量 : 2849
20240709-12:20:52 - (1)     更新安全基準量 (05318)Tamso SR Cap 0.2mg(Tamsulosin)         安全量 : 2166 ,基準量 : 4333
20240709-12:20:52 - (1)     更新安全基準量 (03998)SABS Inj 500mg/100ml                   安全量 : 307 ,基準量 : 615
20240709-12:20:52 - (1)     更新安全基準量 (08388)25mg Utapine Tab(Quetiapine)           安全量 : 2053 ,基準量 : 4106
20240709-12:20:52 - (1)     更新安全基準量 (07079)Cartil Tab 30mg(Diltiazem)             安全量 : 4459 ,基準量 : 8918
20240709-12:20:52 - (1)     更新安全基準量 (11038)Const-K ER Tab 750mg(K+ 10mEq)         安全量 : 810 ,基準量 : 1620
20240709-12:20:52 - (1)     更新安全基準量 (07089)Co-Midis Tab 80/5mg                    安全量 : 1137 ,基準量 : 2274
20240709-12:20:52 - (1)     更新安全基準量 (11104)Lactated Ringer's Sol 500ml/bag        安全量 : 289 ,基準量 : 579
20240709-12:20:52 - (1)     更新安全基準量 (11206)Duphalac Sol 300ml(Lactulose)          安全量 : 119 ,基準量 : 238
20240709-12:20:52 - (1)     更新安全基準量 (50088)Cefepime inj 2gm "TBC"                 安全量 : 28 ,基準量 : 56
20240709-12:20:52 - (1)     更新安全基準量 (07344)Plestar Tab 100mg (Cilostazol)         安全量 : 1156 ,基準量 : 2313
20240709-12:20:52 - (1)     更新安全基準量 (21216)0.25mg Certican Tab(Everolimus)        安全量 : 92 ,基準量 : 184
20240709-12:20:52 - (1)     更新安全基準量 (50079)Cefemax Inj 2gm(Cefepime)              安全量 : 27 ,基準量 : 55
